Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
0,"M Matton, JVD Bergh, K Willaert, P Stuer, K Luyten…",Future Empathic Media Products,2013,,IET,https://digital-library.theiet.org/content/conferences/10.1049/ibc.2013.0030,,458,3/9/20 17:32,,,,,,,,,0,0,0,6,7,"The broadcasting sector is facing challenging years. With the exponential growth of media content whilst consumers expect a high quality service, it is getting progressively more challenging to offer a personalized media experience. Media companies are continuously …"
0,"K Weitz, T Hassan, U Schmid, J Garbas",Sitzung ABC,,uni-bamberg.de,,https://www.uni-bamberg.de/fileadmin/uni/fakultaeten/wiai_professuren/prof_kognitive_systeme/projects/Projektseite_TraMeExCo/Weitzetal_TowardsExploringDeepLearningNetworks.pdf,,459,3/9/20 17:32,PDF,,,,,,,,0,0,0,4,,"Deep learning networks are successfully used for object and face recognition in images and videos. In order to be able to apply such networks in practice, for example in hospitals as a pain recognition tool, the current procedures are only suitable to a limited extent. The …"
0,F Kumfor,Emotion Processing and its Interactions with Memory: Evidence from the Dementias,2013,,unsworks.unsw.edu.au,http://unsworks.unsw.edu.au/fapi/datastream/unsworks:11449/SOURCE01,,460,3/9/20 17:32,PDF,,,,,,,,0,0,0,1,7,"Emotion processing is a pivotal component of everyday social interactions. It is necessary for emotion recognition in others, and also modulates other cognitive domains including memory. Emotion recognition and emotional memory are thought to depend on interactions …"
0,C Grosdemouge,Non-verbal communication in virtual environments: Towards a better understanding,2014,,search.proquest.com,http://search.proquest.com/openview/79143aea2340b5888d4451407d0da6c5/1?pq-origsite=gscholar&cbl=18750&diss=y,,461,3/9/20 17:32,,,,,,,,,0,0,0,1,6,Virtual environments are growing more and more prevalent in everyday life. Many businesses are now using virtual workplaces to deal with long-distance cooperation. The global gaming market is expected to reach $100 billion by 2017. Boston's Logan Airport has …
0,"ZM DU Bixuan, K ZHANG, J REN…",Early development of the body shape and body movement in infancy,2019,Advances in …,journal.psych.ac.cn,http://journal.psych.ac.cn/xlkxjz/EN/abstract/abstract4802.shtml,,462,3/9/20 17:32,,,,,,,,,0,0,0,4,1,The body contains rich social information. Studying the body representation's development in the early stage is significant for revealing body representation's specific mechanism and further understanding the infants' social development. Through looking at the theories about …
0,"XU Jin, LI Hong, LEI Yi",Effects of emotional context information on ambiguous expression recognition and the underlying mechanisms,2018,Advances in Psychological Science,journal.psych.ac.cn,http://journal.psych.ac.cn/xlkxjz/EN/10.3724/SP.J.1042.2018.01961,,463,3/9/20 17:32,,,,,,,,,0,0,0,3,2,"The ability of recognizing ambiguous expressions is proposed to be a generally used social skill, which plays a crucial role in human social interaction. Emotion context information as a main factor which affects ambiguous expression recognition, including text description …"
0,"F Kumfor, M Irish, JR Hodges, O Piguet",Discrete Neural Correlates for the Recognition of Negative Emotions: Insights from Frontotemporal,2013,,researchers.mq.edu.au,https://researchers.mq.edu.au/files/62160422/Publisher%20version%20(open%20access).pdf,,464,3/9/20 17:32,PDF,,,,,,,,0,0,0,4,7,"Patients with frontotemporal dementia have pervasive changes in emotion recognition and social cognition, yet the neural changes underlying these emotion processing deficits remain unclear. The multimodal system model of emotion proposes that basic emotions are …"
0,MSW Vasse,Welke emoties kunnen mensen van gezichtsexpressies aflezen? Een data-gedreven benadering,2016,,dspace.library.uu.nl,https://dspace.library.uu.nl/handle/1874/334723,,465,3/9/20 17:32,,,,,,,,,0,0,0,1,4,"Ondanks de centrale rol die emoties spelen in ons dagelijks leven, is er discussie over welke emoties mensen van het gezicht kunnen aflezen. De Basic Emotion Theory (BET) stelt dat er zes basisemoties zijn, namelijk woede, afschuw, angst, verdriet, verbazing en …"
0,CA Lombardo,Dal cognitivismo alla robotica: la teoria della mente nell'interazione uomo-robot in una prospettiva evoluzionistica e in relazione alla teoria della complessità,2017,,tesionline.it,https://www.tesionline.it/tesi/52934/dal-cognitivismo-alla-robotica-la-teoria-della-mente-nell%E2%80%99interazione-uomo-robot-in-una-prospettiva-evoluzionistica-e-in-relazione-alla-teoria-della-complessit%C3%A0,,466,3/9/20 17:32,,,,,,,,,0,0,0,1,3,"Questo lavoro si concentra su un'analisi della teoria della mente. In particolare, la ToM, verrà trattata dal punto di vista evoluzionistico collegandola all'Interazione Uomo-Robot (HRI). Indispensabile per una definizione della ToM è collocarla nel contesto odierno …"
0,"S Leiva, L Margulis, P Caamaño",Alteraciones en la identificación del lenguaje corporal pero no de las expresiones faciales: evidencia de una disociación simple.,,aacademica.org,,https://www.aacademica.org/000-122/318.pdf,,467,3/9/20 17:32,PDF,,,,,,,,0,0,0,3,,"Estudios previos mostraron que la habilidad para reconocer emociones se ve frecuentemente afectada en pacientes con traumatismo encéfalo craneano, accidentes cerebro vasculares, demencias y autismo, entre otros. Sin embargo, la mayoría de estas …"
0,"هاشمیان, سیدسپهر, شمس, گیتی, عشایری…",بررسی اثر اصول قواعد ابراز هیجان در تجربه‌ی عاطفه‌ی مثبت/منفی‎,,"مجله اصول بهداشت …, 2016‎",jfmh.mums.ac.ir,http://jfmh.mums.ac.ir/mobile/article_7807.html,,468,3/9/20 17:32,,,,,,,,,0,0,0,6,,يدﺎﺷ 3/14 2/2 23/0* 28/0* 07/0 11/0 03/0 05/0 ﻢﺸﺧ 5/11 01/1 11/0 15/0 14/0* 16/0* 19/0* 2/0* ﻢﻏ 55/13 09/1 13/0 09/0 11/0* 26/0* 22/0* 21/0* ﺮﻔﻨﺗ 17/12 02/2 11/0* 19/0* 14/0* 15/0 03/0 11/0 ﺐﺠﻌﺗ 08/17 08/2 06/0 1/0 004/0 02/0 00/0 01/0 سﺮﺗ 09/10 01/1 13/0 14/0 05/0 02/0 01/0 …‎
0,"AG da Silva, D Bartholomeu, JM Montiel",Habilidades sociais e comportamento social não verbal: Implicações para a aceitação e rejeição na universidade,2017,Estudos de Psicologia,redalyc.org,https://www.redalyc.org/pdf/261/26155061003.pdf,,469,3/9/20 17:32,PDF,,,,,,,,0,0,0,3,3,A aceitação e rejeição social tem sido relacionada a diferentes habilidades sociais mas sua relação com comportamento social não verbal não foi investigada. O objetivo deste estudo foi analisar o poder preditivo das habilidades sociais aferidas por autorrelato e dos …
0,"任杰, 金宇乐, 罗文波",面孔情绪识别过程中的多通道效应,2016,心理科学,psysci.org,http://www.psysci.org/CN/article/downloadArticleFile.do?attachType=PDF&id=9547,,470,3/9/20 17:32,PDF,,,,,,,,0,0,0,3,4,"摘要面孔情绪识别过程中的多感觉通道效应指参与刺激加工的各个通道对面孔表情认知的综合影响. 研究者们通过行为实验, 事件相关电位以及脑成像技术等对该过程中的多个获取信息的通道进行研究, 肢体表情, 情绪性声音, 特定气味能系统地影响面孔表情的情绪识别 …"
0,"R Stuart-Kotze, A Serralde",Success: que hacer (y dejar de hacer) para ser más exitoso en tu trabajo,2019,,books.google.com,https://books.google.com/books?hl=en&lr=&id=pHWiDwAAQBAJ&oi=fnd&pg=PT4&ots=S__dznOoBi&sig=uq1XZHFeB_bwKxmRYjnMlMV6foY,,471,3/9/20 17:32,BOOK,,,,,,,,0,0,0,2,1,"¿ Cómo ser más exitoso en tu trabajo? Los pasos necesarios para alcanzar el éxito están descritos en este libro, soportados por más de 350 fuentes bibliográficas aceptadas por el mundo académico y empresarial. Ser exitoso en tu trabajo es una elección. Se puede …"
0,"AM Pastoor, C Polders",De overeenstemming over waargenomen gedragskenmerken bij plezier uiten bij kinderen met een ernstige meervoudige beperking.,2015,,dspace.library.uu.nl,https://dspace.library.uu.nl/handle/1874/311861,,472,3/9/20 17:32,,,,,,,,,0,0,0,2,5,Doelstelling: Huidig onderzoek probeert inzicht te verschaffen in het beoordelen van plezieruitingen bij kinderen met ernstige meervoudige beperkingen. In veel zorginstellingen wordt op multidisciplinaire wijze gewerkt. Het is daarom belangrijk dat deze verschillende …
0,김제중,특성불안의 수준에 따른 생물형운동의 정서 변별 특징,2019,한국심리학회지: 일반,dbpia.co.kr,http://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE09292064,,473,3/9/20 17:32,,,,,,,,,0,0,0,1,1,"높은 수준의 특성불안은 정보 처리 과정에서의 인지편향과 관련될 뿐 아니라, 일상에서의 사회적 정보 및 정서 처리 과정에도 영향을 미치는 것으로 알려져 있다. 최근에 고-특성불안 집단과 저-특성불안 집단을 대상으로, 정서가를 포함 또는 포함하지 않은 점광생물형운동 (point …"
0,"梁宗保, 杨韵, 张光珍, 杨元魁, 郑文明, 曹睿昕",身体表情识别的 ERP 研究,2019,心理与行为研究,xml-data.org,http://www.xml-data.org/XYYXWYJ/html/2019/3/2019-3-318.htm,,474,3/9/20 17:32,HTML,,,,,,,,0,0,0,6,1,"采用情绪分类的经典研究范式, 结合事件相关电位技术, 研究个体对身体表情识别的行为与时间进程特点. 行为结果表明: 个体对愉快情绪的加工速度明显快于悲伤. 脑电结果表明:(1) 在N170 上, 个体在对悲伤身体表情的识别中诱发了更大的波幅, 表现出了“负性偏向”.(2) 在P2 上 …"
0,"H Wu, X Chen, J Ma",The Visual Search Advantage of Angry Body Posture,2015,,image.hanspub.org,https://image.hanspub.org/pdf/AP20150500000_36840590.pdf,,475,3/9/20 17:32,PDF,,,,,,,,0,0,0,3,5,The visual search advantage of angry faces as threatening emotional information is known as “anger superiority effect”. Body posture is an important source of nonverbal emotional information and has a similar behavior and neural mechanisms with facial expressions. The …
0,VE Flies,COACHING-Newsletter,2019,,coaching-newsletter.de,https://www.coaching-newsletter.de/fileadmin/newsletter/media/NL-Archiv_Formate/2019/2019_05.pdf,,476,3/9/20 17:32,PDF,,,,,,,,0,0,0,1,1,"Menschen sind immer emotional. Der Großteil der für uns handlungs-und entscheidungsrelevanten Informationen stammt aus dem vorsprachlichen, also dem nicht bewusstseinsfähigen Erfahrungsgedächtnis. Die uns bewusste kognitivsprachliche Ebene …"
0,"C Fan, S Chen, L Zhang, W Luo",Neural Mechanism of Bodily Expression Processing,2014,,image.hanspub.org,https://image.hanspub.org/PDF/AP20140300000_46928287.pdf,,477,3/9/20 17:32,PDF,,,,,,,,0,0,0,4,6,"In recent years, bodily expression perception has become an important field in the research of emotional processing. In order to deeply know of the intrinsic mechanisms of processing bodily expressions, an increasing number of foreign researchers have used event-related …"
0,"范聪, 陈顺森, 张灵聪",身体表情加工的神经机制 Neural Mechanism of Bodily Expression Processing,2014,Advances in Psychology,image.hanspub.org,https://image.hanspub.org/Html/19-1130310_13557.htm,,478,3/9/20 17:32,HTML,,,,,,,,0,0,0,3,6,"近些年来, 身体表情加工已成为情绪加工研究中的一个重要领域. 为深入了解身体表情加工的内在机制, 越来越多的国外研究者使用事件相关电位, 功能性磁共振以及脑磁图等技术研究身体表情加工的神经机制, 并且发现, 情绪与行为是紧密联系的; 身体表情在情绪加工过程中存在三个 …"
0,"李婉悦, 韩尚锋, 刘燊, 杨亚平, 张林, 徐强",场景对面孔情绪探测的影响: 特质性焦虑的调节作用,2019,心理学报,journal.psych.ac.cn,http://journal.psych.ac.cn/xlxb/CN/10.3724/SP.J.1041.2019.00869,,479,3/9/20 17:32,HTML,,,,,,,,0,0,0,6,1,"摘要本研究采用面孔情绪探测任务, 通过状态-特质焦虑问卷筛选出高, 低特质性焦虑被试, 考察场景对不同情绪效价以及不同情绪强度的面部表情加工的影响, 并探讨特质性焦虑在其中所发挥的作用. 结果发现:(1) 对于不同情绪效价的面部表情, 场景对其情绪探测的影响存在差异 …"
